"ID","info","inCore","count","MK-ID"
"Jensen K, 1993, APPL ENVIRON MICROB","Jensen K, 1993, APPL ENVIRON MICROB, V59, P3287",False,1,"None"
"Jensen K, 1994, APPL ENVIRON MICROB","Jensen K, 1994, APPL ENVIRON MICROB, V60, P2094",False,1,"None"
"Jensen Mh, 1990, MAR ECOL PROG SER","Jensen Mh, 1990, MAR ECOL PROG SER, V61, P87",False,1,"None"
"Jorgensen Bb, 1977, MAR BIOL","Jorgensen Bb, 1977, MAR BIOL, V41, P7",False,1,"None"
"Jorgensen S E, 1991, HDB ECOLOGICAL PARAM","Jorgensen S E, 1991, HDB ECOLOGICAL PARAM",False,1,"None"
"Kappers Fi, 1980, DEV HYDROBIOL","Kappers Fi, 1980, DEV HYDROBIOL, V2, P237",False,1,"None"
"Kaspar Hf, 1982, APPL ENVIRON MICROB","Kaspar Hf, 1982, APPL ENVIRON MICROB, V43, P522",False,1,"None"
"Kelly Jr, 1984, MAR ECOL PROG SER","Kelly Jr, 1984, MAR ECOL PROG SER, V17, P157",False,1,"None"
"Klump Jv, 1981, GEOCHIM COSMOCHIM AC","Klump Jv, 1981, GEOCHIM COSMOCHIM AC, V45, P101",False,1,"None"
"Klump Jv, 1989, LIMNOL OCEANOGR","Klump Jv, 1989, LIMNOL OCEANOGR, V34, P559",False,1,"None"
"Knudhansen Cf, 1991, AQUACULTURE","Knudhansen Cf, 1991, AQUACULTURE, V94, P49",False,1,"None"
"Knudhansen Cf, 1991, VERH INT VEREIN LIMN","Knudhansen Cf, 1991, VERH INT VEREIN LIMN, V24, P2541",False,1,"None"
"Koike I, 1978, APPL ENVIRON MICROB","Koike I, 1978, APPL ENVIRON MICROB, V35, P853",False,1,"None"
"Krom Md, 1985, AQUACULTURE","Krom Md, 1985, AQUACULTURE, V51, P65",False,2,"None"
"Krom Md, 1989, AQUACULTURE","Krom Md, 1989, AQUACULTURE, V76, P237",False,3,"None"
"Lai-Fa Z, 1988, PROGRESSIVE FISH-CULTURIST","Lai-Fa Z, 1988, PROGRESSIVE FISH-CULTURIST, V50, P237",False,1,"None"
"Laws Ea, 1981, AQUACULTURE","Laws Ea, 1981, AQUACULTURE, V24, P91",False,1,"None"
"Li Menghe, 1992, JOURNAL OF THE WORLD AQUACULTURE SOCIETY","Li Menghe, 1992, JOURNAL OF THE WORLD AQUACULTURE SOCIETY, V23, P122",False,1,"None"
"Lin Ck, 1993, 9354 CRSP","Lin Ck, 1993, 9354 CRSP",False,1,"None"
"Lindau Cw, 1988, J WATER POLLUT CON F","Lindau Cw, 1988, J WATER POLLUT CON F, V60, P386",False,1,"None"
"Lindau Cw, 1990, PLANT SOIL","Lindau Cw, 1990, PLANT SOIL, V129, P269",False,1,"None"
"Lindau Cw, 1988, PLANT SOIL","Lindau Cw, 1988, PLANT SOIL, V111, P151",False,1,"None"
"Lorenzen K, 1997, AQUAC RES","Lorenzen K, 1997, AQUAC RES, V28, P493",False,1,"None"
"Macfarlane Gt, 1984, J GEN MICROBIOL","Macfarlane Gt, 1984, J GEN MICROBIOL, V130, P2301",False,1,"None"
"Mackin Je, 1989, J MAR RES","Mackin Je, 1989, J MAR RES, V47, P681",False,1,"None"
"Masuda Kiyoshi, 1994, JOURNAL OF THE WORLD AQUACULTURE SOCIETY","Masuda Kiyoshi, 1994, JOURNAL OF THE WORLD AQUACULTURE SOCIETY, V25, P396",False,1,"None"
"Mccarthy Jj, 1981, CAN B FISH AQUAT SCI","Mccarthy Jj, 1981, CAN B FISH AQUAT SCI, P211",False,1,"None"
"Mcgee Mv, 1983, T AM FISH SOC","Mcgee Mv, 1983, T AM FISH SOC, V112, P557",False,1,"None"
"Meade Jw, 1985, PROG FISH CULT","Meade Jw, 1985, PROG FISH CULT, V47, P135",False,2,"None"
"Messer J, 1983, WATER RES","Messer J, 1983, WATER RES, V17, P631",False,1,"None"
"Munsiri P, 1996, AQUACULT INT","Munsiri P, 1996, AQUACULT INT, V4, P157",False,1,"None"
"Murphy Tp, 1981, CAN J FISH AQUAT SCI","Murphy Tp, 1981, CAN J FISH AQUAT SCI, V38, P1035",False,1,"None"
"Neori A, 1991, NUTRITIONAL STRATEGIES & AQUACULTURE WASTE","Neori A, 1991, NUTRITIONAL STRATEGIES & AQUACULTURE WASTE, P223",False,2,"None"
"Nielsen Lp, 1992, FEMS MICROBIOL ECOL","Nielsen Lp, 1992, FEMS MICROBIOL ECOL, V86, P357",False,1,"None"
"Nishio T, 1982, APPL ENVIRON MICROB","Nishio T, 1982, APPL ENVIRON MICROB, V43, P648",False,1,"None"
"Nixo Sw, 1983, NITROGEN MARINE ENV","Nixo Sw, 1983, NITROGEN MARINE ENV, P598",False,1,"None"
"Noriegacurtis P, 1979, AQUACULTURE","Noriegacurtis P, 1979, AQUACULTURE, V17, P335",False,1,"None"
"Oren A, 1979, APPL ENVIRON MICROB","Oren A, 1979, APPL ENVIRON MICROB, V37, P174",False,1,"None"
"Overnell J, 1995, ESTUAR COAST SHELF S","Overnell J, 1995, ESTUAR COAST SHELF S, V41, P1",False,1,"None"
"Paerl Hw, 1984, B MAR SCI","Paerl Hw, 1984, B MAR SCI, V35, P393",False,1,"None"
"Paerl Hw, 1996, MICROB ECOL","Paerl Hw, 1996, MICROB ECOL, V31, P225",False,1,"None"
"Painter Ha, 1970, WATER RES","Painter Ha, 1970, WATER RES, V4, P393",False,1,"None"
"Penczak T, 1982, J APPL ECOL","Penczak T, 1982, J APPL ECOL, V19, P371",False,3,"None"
"Peterson J, 1992, PROCEEDINGS OF THE SPECIAL SESSION ON SHRIMP FARMING","Peterson J, 1992, PROCEEDINGS OF THE SPECIAL SESSION ON SHRIMP FARMING, P182",False,1,"None"
"Phoel Wc, 1981, ESTUARIES NUTRIENTS","Phoel Wc, 1981, ESTUARIES NUTRIENTS, P607",False,1,"None"
"Piedrahita R H, 1991, JOURNAL OF THE WORLD AQUACULTURE SOCIETY","Piedrahita R H, 1991, JOURNAL OF THE WORLD AQUACULTURE SOCIETY, V22, P157",False,1,"None"
"Porter Cb, 1987, AQUACULTURE","Porter Cb, 1987, AQUACULTURE, V66, P287",False,3,"None"
"Queiroz Jf, 1998, J WORLD AQUACULT SOC","Queiroz Jf, 1998, J WORLD AQUACULT SOC, V29, P67",False,1,"None"
"Rahmatullah Sm, 1993, HYDROBIOLOGIA","Rahmatullah Sm, 1993, HYDROBIOLOGIA, V264, P79",False,1,"None"
"Ram N, 1981, BAMIDGEH","Ram N, 1981, BAMIDGEH, V33, P71",False,1,"None"
"Ram Nm, 1982, AQUACULTURE","Ram Nm, 1982, AQUACULTURE, V27, P63",False,1,"None"
"Reay Wg, 1995, MAR ECOL PROG SER","Reay Wg, 1995, MAR ECOL PROG SER, V118, P215",False,1,"None"
"Reddy Kr, 1996, J ENVIRON QUAL","Reddy Kr, 1996, J ENVIRON QUAL, V25, P363",False,1,"None"
"Reddy Kr, 1984, CRIT REV ENV CONTR","Reddy Kr, 1984, CRIT REV ENV CONTR, V13, P273",False,1,"None"
"Reddy Kr, 1990, ECOL MODEL","Reddy Kr, 1990, ECOL MODEL, V51, P205",False,1,"None"
"Revsbech Np, 1980, LIMNOL OCEANOGR","Revsbech Np, 1980, LIMNOL OCEANOGR, V25, P403",False,1,"None"
"Riise Jc, 1997, AQUACULTURE","Riise Jc, 1997, AQUACULTURE, V150, P45",False,1,"None"
"Robinson Edwin H, 1995, JOURNAL OF THE WORLD AQUACULTURE SOCIETY","Robinson Edwin H, 1995, JOURNAL OF THE WORLD AQUACULTURE SOCIETY, V26, P320",False,1,"None"
"Roos N, 1995, AQUACULTURE","Roos N, 1995, AQUACULTURE, V129, P393",False,1,"None"
"Rysgaard S, 1994, LIMNOL OCEANOGR","Rysgaard S, 1994, LIMNOL OCEANOGR, V39, P1643",False,1,"None"
"Sanares Rc, 1986, P83","Sanares Rc, 1986, P83",False,1,"None"
"Schroeder Gl, 1987, AQUACULTURE","Schroeder Gl, 1987, AQUACULTURE, V62, P259",False,1,"None"
"Schroeder Gl, 1990, AQUACULTURE","Schroeder Gl, 1990, AQUACULTURE, V86, P219",False,1,"None"
"Schroeder Gl, 1978, AQUACULTURE","Schroeder Gl, 1978, AQUACULTURE, V14, P303",False,1,"None"
"Schroeder Gl, 1991, AQUACULTURE WATER QU","Schroeder Gl, 1991, AQUACULTURE WATER QU, P489",False,1,"None"
"Schwartz Mf, 1994, PROG FISH CULT","Schwartz Mf, 1994, PROG FISH CULT, V56, P25",False,1,"None"
"Seitzinger Sp, 1990, FEMS SYMP","Seitzinger Sp, 1990, FEMS SYMP, P301",False,1,"None"
"Seitzinger Sp, 1984, LIMNOL OCEANOGR","Seitzinger Sp, 1984, LIMNOL OCEANOGR, V29, P73",False,1,"None"
"Seitzinger Sp, 1985, LIMNOL OCEANOGR","Seitzinger Sp, 1985, LIMNOL OCEANOGR, V30, P1332",False,1,"None"
"Shilo M, 1982, BAMIDGEH","Shilo M, 1982, BAMIDGEH, V34, P101",False,2,"None"
"Simon Ns, 1989, ESTUAR COAST SHELF S","Simon Ns, 1989, ESTUAR COAST SHELF S, V28, P531",False,1,"None"
"Smart Gr, 1978, J FISH BIOL","Smart Gr, 1978, J FISH BIOL, V12, P93",False,1,"None"
"Smith Cj, 1983, J ENVIRON QUAL","Smith Cj, 1983, J ENVIRON QUAL, V12, P514",False,1,"None"
"Smith Dw, 1988, AQUACULTURE","Smith Dw, 1988, AQUACULTURE, V68, P249",False,1,"None"
"Smith Lk, 1986, SEDIMENT OXYGEN DEMA","Smith Lk, 1986, SEDIMENT OXYGEN DEMA, P343",False,1,"None"
"Smith Pt, 1996, AQUACULTURE","Smith Pt, 1996, AQUACULTURE, V146, P47",False,1,"None"
"Smith Pt, 1995, P SUSTAINABLE AQUACU","Smith Pt, 1995, P SUSTAINABLE AQUACU, P327",False,1,"None"
"Sorensen J, 1978, APPL ENVIRON MICROB","Sorensen J, 1978, APPL ENVIRON MICROB, V36, P139",False,1,"None"
"Sousa Rj, 1977, COMP BIOCHEM PHYS A","Sousa Rj, 1977, COMP BIOCHEM PHYS A, V58, P23",False,1,"None"
"Spotte S, 1979, FISH INVERTEBRATE CU","Spotte S, 1979, FISH INVERTEBRATE CU",False,1,"None"
"Sumi T, 1990, LIMNOL OCEANOGR","Sumi T, 1990, LIMNOL OCEANOGR, V35, P270",False,1,"None"
"Sweerts Jpra, 1989, APPL ENVIRON MICROB","Sweerts Jpra, 1989, APPL ENVIRON MICROB, V55, P754",False,1,"None"
"Syrett Pj, 1981, CAN B FISH AQUAT SCI","Syrett Pj, 1981, CAN B FISH AQUAT SCI, P182",False,1,"None"
"Szumski Ds, 1982, J WATER POLLUT CON F","Szumski Ds, 1982, J WATER POLLUT CON F, V54, P281",False,1,"None"
"Thomforde Hw, 1991, ISR J AQUACULT-BAMID","Thomforde Hw, 1991, ISR J AQUACULT-BAMID, V43, P3",False,1,"None"
"Tidwell Jh, 1994, J APPL AQUA","Tidwell Jh, 1994, J APPL AQUA, V3, P185",False,1,"None"
"Tiren T, 1977, INTERACTIONS SEDIMEN","Tiren T, 1977, INTERACTIONS SEDIMEN, P363",False,1,"None"
"Tomasso Jr, 1980, T AM FISH SOC","Tomasso Jr, 1980, T AM FISH SOC, V109, P229",False,1,"None"
"Tucker Craig S, 1993, JOURNAL OF THE WORLD AQUACULTURE SOCIETY","Tucker Craig S, 1993, JOURNAL OF THE WORLD AQUACULTURE SOCIETY, V24, P473",False,1,"None"
"Tucker Cs, 1985, MISS AFES RES REP","Tucker Cs, 1985, MISS AFES RES REP, V10, P1",False,1,"None"
"Tucker Cs, 1984, HYDROBIOLOGIA","Tucker Cs, 1984, HYDROBIOLOGIA, V111, P75",False,1,"None"
"Tucker Cs, 1985, MISS STAT U TECH B","Tucker Cs, 1985, MISS STAT U TECH B, V129, P1",False,1,"None"
"Tucker L, 1979, T AM FISH SOC","Tucker L, 1979, T AM FISH SOC, V108, P389",False,1,"None"
"Vanderborght Jp, 1977, LIMNOL OCEANOGR","Vanderborght Jp, 1977, LIMNOL OCEANOGR, V22, P794",False,1,"None"
"Vankessel Jf, 1977, WATER RES","Vankessel Jf, 1977, WATER RES, V11, P259",False,1,"None"
"Vanrijn J, 1987, ARCH HYDROBIOL","Vanrijn J, 1987, ARCH HYDROBIOL, V111, P183",False,1,"None"
"Ver Lmb, 1986, 1 AS FISH FOR AS FIS","Ver Lmb, 1986, 1 AS FISH FOR AS FIS, P97",False,1,"None"
"Vidal M, 1995, MAR ECOL PROG SER","Vidal M, 1995, MAR ECOL PROG SER, V118, P229",False,1,"None"
"Visscher P T, 1991, JOURNAL OF THE WORLD AQUACULTURE SOCIETY","Visscher P T, 1991, JOURNAL OF THE WORLD AQUACULTURE SOCIETY, V22, P65",False,1,"None"
"Wickman Tr, IN PRESS CAN J FISH","Wickman Tr, IN PRESS CAN J FISH",False,1,"None"
"Worsham Rl, 1975, T AM FISH SOC","Worsham Rl, 1975, T AM FISH SOC, V104, P811",False,1,"None"
"Wyban Ja, 1989, AQUACULTURE","Wyban Ja, 1989, AQUACULTURE, V76, P215",False,1,"None"
"Ziemann David A, 1992, JOURNAL OF THE WORLD AQUACULTURE SOCIETY","Ziemann David A, 1992, JOURNAL OF THE WORLD AQUACULTURE SOCIETY, V23, P180",False,1,"None"
"Apha-Awwa-Wpcf, 2005, STANDARD METHODS EXA","Apha-Awwa-Wpcf, 2005, STANDARD METHODS EXA",False,4,"None"
"Blancheton Jp, 2013, AQUACULT ENG","Blancheton Jp, 2013, AQUACULT ENG, V53, P30",False,5,"None"
"Brown Mn, 2013, FEMS MICROBIOL ECOL","Brown Mn, 2013, FEMS MICROBIOL ECOL, V83, P17",False,4,"None"
"Buzby Km, 2014, AQUACULT ENG","Buzby Km, 2014, AQUACULT ENG, V63, P39",False,3,"None"
"Casciotti Kl, 2012, FRONT MICROBIOL","Casciotti Kl, 2012, FRONT MICROBIOL, V3",False,1,"None"
"Casciotti Kl, 2002, ANAL CHEM","Casciotti Kl, 2002, ANAL CHEM, V74, P4905",False,1,"None"
"Chen G, 2012, ECOL PROCESS","Chen G, 2012, ECOL PROCESS, V1, PNIL1",False,1,"None"
"Conforti P, 2009, LOOKING AHEAD WORLD","Conforti P, 2009, LOOKING AHEAD WORLD",False,1,"None"
"Dähnke K, 2013, BIOGEOSCIENCES","Dähnke K, 2013, BIOGEOSCIENCES, V10, P3079",False,1,"None"
"Endut A, 2010, BIORESOURCE TECHNOL","WOS:000274762000018, Endut Azizah, A study on the optimal hydraulic loading rate and plant ratios in recirculation aquaponic system, BIORESOURCE TECHNOLOGY, 101, 1511",True,11,"WOS:000274762000018"
"Evans Rd, 1996, PLANT CELL ENVIRON","Evans Rd, 1996, PLANT CELL ENVIRON, V19, P1317",False,1,"None"
"Evans Rd, 2001, TRENDS PLANT SCI","Evans Rd, 2001, TRENDS PLANT SCI, V6, P121",False,2,"None"
"Feng Lj, 2012, INT BIODETER BIODEGR","Feng Lj, 2012, INT BIODETER BIODEGR, V71, P72",False,1,"None"
"Frey C, 2014, ENVIRON SCI TECHNOL","Frey C, 2014, ENVIRON SCI TECHNOL, V48, P13229",False,1,"None"
"Ge Sj, 2015, CHEMOSPHERE","Ge Sj, 2015, CHEMOSPHERE, V140, P85",False,1,"None"
"Ge Zg, 2016, INT BIODETER BIODEGR","Ge Zg, 2016, INT BIODETER BIODEGR, V112, P80",False,1,"None"
"Hu Z, 2015, BIORESOURCE TECHNOL","WOS:000353890800014, Hu Zhen, Effect of plant species on nitrogen recovery in aquaponics, BIORESOURCE TECHNOLOGY, 188, 92",True,14,"WOS:000353890800014"
"Hu Z, 2012, ENVIRON SCI TECHNOL","Hu Z, 2012, ENVIRON SCI TECHNOL, V46, P6470",False,7,"None"
"Kalcsits La, 2014, PHYSIOL PLANTARUM","Kalcsits La, 2014, PHYSIOL PLANTARUM, V151, P293",False,1,"None"
"Kalcsits La, 2013, PHYSIOL PLANTARUM","Kalcsits La, 2013, PHYSIOL PLANTARUM, V149, P249",False,2,"None"
"Kolb Kj, 2003, PLANT CELL ENVIRON","Kolb Kj, 2003, PLANT CELL ENVIRON, V26, P1431",False,1,"None"
"Lam Ss, 2015, INT BIODETER BIODEGR","Lam Ss, 2015, INT BIODETER BIODEGR, V102, P107",False,3,"None"
"Lee C, 2011, ATMOSPHERE-BASEL","Lee C, 2011, ATMOSPHERE-BASEL, V2, P256",False,1,"None"
"Li Gp, 2016, INT BIODETER BIODEGR","Li Gp, 2016, INT BIODETER BIODEGR, V113, P222",False,1,"None"
"Lin Jy, 2015, INT BIODETER BIODEGR","Lin Jy, 2015, INT BIODETER BIODEGR, V102, P49",False,1,"None"
"Love Dc, 2015, AQUACULT ENG","WOS:000366236200004, Love David C., Energy and water use of a small-scale raft aquaponics system in Baltimore Maryland United States, AQUACULTURAL ENGINEERING, 68, 19",True,6,"WOS:000366236200004"
"Lu Hj, 2014, WATER RES","Lu Hj, 2014, WATER RES, V64, P237",False,2,"None"
"Malone Rf, 2006, AQUACULT ENG","Malone Rf, 2006, AQUACULT ENG, V34, P389",False,1,"None"
"Mariotti A, 1982, PLANT PHYSIOL","Mariotti A, 1982, PLANT PHYSIOL, V69, P880",False,1,"None"
"Martens-Habbena W, 2009, NATURE","Martens-Habbena W, 2009, NATURE, V461, P976",False,4,"None"
"Michaud L, 2006, AQUACULT ENG","Michaud L, 2006, AQUACULT ENG, V34, P224",False,4,"None"
"Ng Wk, 2000, AQUACULT INT","Ng Wk, 2000, AQUACULT INT, V8, P19",False,1,"None"
"Nommik H, 1994, PLANT SOIL","Nommik H, 1994, PLANT SOIL, V158, P169",False,1,"None"
"Onodera T, 2015, WATER RES","Onodera T, 2015, WATER RES, V68, P387",False,1,"None"
"Peterson Bj, 1987, ANNU REV ECOL SYST","Peterson Bj, 1987, ANNU REV ECOL SYST, V18, P293",False,1,"None"
"Rakocy Je, 2007, AQUAPONICS J","Rakocy Je, 2007, AQUAPONICS J, P4",False,5,"None"
"Rathnayake Rmld, 2015, BIORESOURCE TECHNOL","Rathnayake Rmld, 2015, BIORESOURCE TECHNOL, V197, P15",False,1,"None"
"Robinson D, 2001, TRENDS ECOL EVOL","Robinson D, 2001, TRENDS ECOL EVOL, V16, P153",False,1,"None"
"Rochette P, 2013, CAN J SOIL SCI","Rochette P, 2013, CAN J SOIL SCI, V93, P261",False,1,"None"
"Ryabenko E, 2013, TOP OCEANOGR","Ryabenko E, 2013, TOP OCEANOGR, V40",False,1,"None"
"Semerci N, 2016, INT BIODETER BIODEGR","Semerci N, 2016, INT BIODETER BIODEGR, V108, P166",False,1,"None"
"Sigman Dm, 2001, ANAL CHEM","Sigman Dm, 2001, ANAL CHEM, V73, P4145",False,1,"None"
"Tcherkez G, 2006, FUNCT PLANT BIOL","Tcherkez G, 2006, FUNCT PLANT BIOL, V33, P531",False,1,"None"
"Timmons Mb, 2002, RECIRCULATING AQUACU","Timmons Mb, 2002, RECIRCULATING AQUACU",False,4,"None"
"Vavilin Va, 2015, CHEMOSPHERE","Vavilin Va, 2015, CHEMOSPHERE, V134, P417",False,1,"None"
"Von Ahnen M, 2015, AQUACULT ENG","Von Ahnen M, 2015, AQUACULT ENG, V69, P50",False,1,"None"
"Wang Cy, 2016, INT BIODETER BIODEGR","Wang Cy, 2016, INT BIODETER BIODEGR, V107, P21",False,2,"None"
"Wang Lk, 2014, BIOCHEM ENG J","Wang Lk, 2014, BIOCHEM ENG J, V87, P62",False,1,"None"
"Wongkiew S, 2017, AQUACULT ENG","WOS:000395219500002, Wongkiew Sumeth, Nitrogen transformations in aquaponic systems: A review, AQUACULTURAL ENGINEERING, 76, 9",True,4,"WOS:000395219500002"
"Xia B, 2013, AQUACULT ENV INTERAC","Xia B, 2013, AQUACULT ENV INTERAC, V3, P177",False,1,"None"
"Yin J, 2015, INT BIODETER BIODEGR","Yin J, 2015, INT BIODETER BIODEGR, V103, P221",False,1,"None"
"Zou Yn, 2016, BIORESOURCE TECHNOL","WOS:000375067800013, Zou Yina, Effects of pH on nitrogen transformations in media-based aquaponics, BIORESOURCE TECHNOLOGY, 210, 81",True,7,"WOS:000375067800013"
"Alexis Mn, 1986, AQUACULTURE","Alexis Mn, 1986, AQUACULTURE, V58, P75",False,1,"None"
"Banner Ah, 1974, 2ND P INT COR REEF S","Banner Ah, 1974, 2ND P INT COR REEF S, V2, P685",False,1,"None"
"Barica J, 1979, DEV HYDROBIOLOGY","Barica J, 1979, DEV HYDROBIOLOGY, V2",False,1,"None"
"Bell Prf, 1989, WATER SCI TECHNOL","Bell Prf, 1989, WATER SCI TECHNOL, V21, P121",False,1,"None"
"Cohen I, 1991, BOT MAR","Cohen I, 1991, BOT MAR, V34, P475",False,1,"None"
"Corzo A, 1992, MAR BIOL","Corzo A, 1992, MAR BIOL, V112, P223",False,1,"None"
"Cowey Cb, 1991, NUTRITIONAL STRATEGI","Cowey Cb, 1991, NUTRITIONAL STRATEGI",False,1,"None"
"Debusk Ta, 1986, BOT MAR","Debusk Ta, 1986, BOT MAR, V29, P381",False,1,"None"
"Duke Cs, 1989, J PHYCOL","Duke Cs, 1989, J PHYCOL, V25, P113",False,1,"None"
"Flynn Kj, 1986, MAR ECOL PROG SER","Flynn Kj, 1986, MAR ECOL PROG SER, V34, P281",False,1,"None"
"Gordin H, 1981, EUROPEAN MARICULTURE","Gordin H, 1981, EUROPEAN MARICULTURE, V6, P1",False,1,"None"
"Gordin H, 1990, SPECIAL PUBL EUROPEA","Gordin H, 1990, SPECIAL PUBL EUROPEA, V11, P45",False,1,"None"
"Helder W, 1983, NETH J SEA RES","Helder W, 1983, NETH J SEA RES, V17, P1",False,1,"None"
"Hidalgo F, 1988, AQUACULTURE","Hidalgo F, 1988, AQUACULTURE, V72, P115",False,1,"None"
"Knowles R, 1982, MICROBIOL REV","Knowles R, 1982, MICROBIOL REV, V46, P43",False,1,"None"
"Krom Md, 1981, GEOCHIM COSMOCHIM AC","Krom Md, 1981, GEOCHIM COSMOCHIM AC, V45, P207",False,1,"None"
"Manthe Dp, 1984, AQUACULTURAL ENGINEERING","Manthe Dp, 1984, AQUACULTURAL ENGINEERING, V3, P119",False,1,"None"
"Neori A, 1991, BOT MAR","Neori A, 1991, BOT MAR, V34, P483",False,1,"None"
"Neori A, 1994, USE MACROALGAE SOLVE","Neori A, 1994, USE MACROALGAE SOLVE",False,1,"None"
"Neveux J, 1990, MARINE MICROBIAL FOOD WEBS","Neveux J, 1990, MARINE MICROBIAL FOOD WEBS, V4, P217",False,1,"None"
"Pillay T V R, 1979, ADV AQUACULTURE","Pillay T V R, 1979, ADV AQUACULTURE",False,1,"None"
"Porter Cb, 1986, AQUACULTURE","Porter Cb, 1986, AQUACULTURE, V59, P299",False,1,"None"
"Porter Kg, 1980, LIMNOL OCEANOGR","Porter Kg, 1980, LIMNOL OCEANOGR, V25, P943",False,1,"None"
"Ryther Jh, 1975, AQUACULTURE","Ryther Jh, 1975, AQUACULTURE, V5, P163",False,2,"None"
"Sharma B, 1977, WATER RES","Sharma B, 1977, WATER RES, V11, P897",False,1,"None"
"Shpigel M, 1993, AQUACULTURE","Shpigel M, 1993, AQUACULTURE, V117, P115",False,3,"None"
"Steffens W, 1981, AQUACULTURE","Steffens W, 1981, AQUACULTURE, V23, P337",False,1,"None"
"Tiedje Jm, 1988, BIOL ANAEROBIC MICRO","Tiedje Jm, 1988, BIOL ANAEROBIC MICRO, V717, P179",False,1,"None"
"Tomascik T, 1985, MAR BIOL","Tomascik T, 1985, MAR BIOL, V87, P143",False,1,"None"
"Vanrijn J, 1990, AQUACULT ENG","Vanrijn J, 1990, AQUACULT ENG, V9, P217",False,1,"None"
"Wallentinus I, 1984, MAR BIOL","Wallentinus I, 1984, MAR BIOL, V80, P215",False,1,"None"
"Watanabe T, 1991, NUTRITIONAL STRATEGIES & AQUACULTURE WASTE","Watanabe T, 1991, NUTRITIONAL STRATEGIES & AQUACULTURE WASTE, P137",False,1,"None"
"Westrich Jt, 1988, GEOMICROBIOL J","Westrich Jt, 1988, GEOMICROBIOL J, V6, P99",False,1,"None"
"Woynarovich E, 1979, ADV AQUACULTURE","Woynarovich E, 1979, ADV AQUACULTURE",False,1,"None"
"Rakocy Je, 2004, ACTA HORTIC","WOS:000221596700008, Rakocy JE, Aquaponic production of tilapia and basil: Comparing a batch and staggered cropping system, PROCEEDINGS OF THE SOUTH PACIFIC SOILLESS CULTURE CONFERENCE (SPSCC), 63",True,10,"WOS:000221596700008"
"Savidov N, 2004, ANN REPORT GREENHOUS","Savidov N, 2004, ANN REPORT GREENHOUS",False,1,"None"
"De Lemos Chernicharo Ca, 2007, ANAEROBIC REACTORS","De Lemos Chernicharo Ca, 2007, ANAEROBIC REACTORS",False,1,"None"
"Dudal R, 1995, INTEGRATED PLANT NUT","Dudal R, 1995, INTEGRATED PLANT NUT",False,1,"None"
"Gangagni Rao A, 2003, CLEAN TECHNOL ENVIR","Gangagni Rao A, 2003, CLEAN TECHNOL ENVIR, V6, P66",False,1,"None"
"Goddek S, 2016, NAVIGATING DEC UNPUB","Goddek S, 2016, NAVIGATING DEC UNPUB",False,1,"None"
"Haghighi M, 2012, J SCI FOOD AGR","Haghighi M, 2012, J SCI FOOD AGR, V92, P3023",False,1,"None"
"Hill S, 1998, HORTSCIENCE","Hill S, 1998, HORTSCIENCE, V33, P1153",False,1,"None"
"Jijakli M H, 2016, PLANT PRODUCTI UNPUB","Jijakli M H, 2016, PLANT PRODUCTI UNPUB",False,1,"None"
"Jones B J, 2005, HYDROPONICSA PRACTIC","Jones B J, 2005, HYDROPONICSA PRACTIC",False,1,"None"
"Krayzelova L, 2015, REV ENVIRON SCI BIO","Krayzelova L, 2015, REV ENVIRON SCI BIO, V14, P703",False,1,"None"
"Krishnasamy K, 2012, WATER SCI TECHNOL","Krishnasamy K, 2012, WATER SCI TECHNOL, V65, P1164",False,1,"None"
"Lucas R E, 1961, SOIL SCI","Lucas R E, 1961, SOIL SCI, V92, P177",False,3,"None"
"Lynch J, 2012, MARSCHNER'S MINERAL NUTRITION OF HIGHER PLANTS","Lynch J, 2012, MARSCHNER'S MINERAL NUTRITION OF HIGHER PLANTS, ,",False,1,"None"
"Marschner H, 1986, MINERAL NUTR HIGHER","Marschner H, 1986, MINERAL NUTR HIGHER",False,1,"None"
"Marschner P, 2012, MARSCHNER'S MINERAL NUTRITION OF HIGHER PLANTS","Marschner P, 2012, MARSCHNER'S MINERAL NUTRITION OF HIGHER PLANTS, ,",False,2,"None"
"Mirzoyan N, 2013, WATER RES","Mirzoyan N, 2013, WATER RES, V47, P2843",False,3,"None"
"Mirzoyan N, 2012, J WORLD AQUACULT SOC","Mirzoyan N, 2012, J WORLD AQUACULT SOC, V43, P238",False,1,"None"
"Monsees H, 2015, POTENTIAL RUSE AQUAC","Monsees H, 2015, POTENTIAL RUSE AQUAC",False,1,"None"
"Neto Rm, 2015, AQUAC RES","Neto Rm, 2015, AQUAC RES, V46, P1309",False,2,"None"
"Neumann G, 2012, MARSCHNER'S MINERAL NUTRITION OF HIGHER PLANTS","Neumann G, 2012, MARSCHNER'S MINERAL NUTRITION OF HIGHER PLANTS, ,",False,1,"None"
"Pang Jy, 2007, PLANT PHYSIOL","Pang Jy, 2007, PLANT PHYSIOL, V145, P266",False,1,"None"
"Penetra Rg, 1999, WATER SCI TECHNOL","Penetra Rg, 1999, WATER SCI TECHNOL, V40, P137",False,1,"None"
"Polomski R F, 2007, S CAROLINA MASTER GA","Polomski R F, 2007, S CAROLINA MASTER GA",False,1,"None"
"Rafiee G, 2005, AQUACULTURE","Rafiee G, 2005, AQUACULTURE, V244, P109",False,3,"None"
